"icao24","callsign","origin_country","time_position","last_contact","longitude","latitude","geo_altitude","on_ground","velocity","true_track","vertical_rate","sensors","baro_altitude","squawk","spi","position_source","category",""
"                  StateVector(dict_values(['a1fb99'"," 'N227GA  '"," 'United States'","1745866397","1745866397","-77.9267","39.413","388.62"," False","65.09","287","-3.25"," None","464.82"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a17718'"," 'N194AS  '"," 'United States'","1745866507","1745866507","-100.4763","31.4499","1036.32"," False","48.75","225.86","0.33"," None","1021.08"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['3c666a'"," 'DLH8X   '"," 'Germany'","1745866471","1745866472","13.5024","52.3711"," None"," True","16.46","222.19"," None"," None"," None"," '1000'"," False","0"," 0]))",""
"                  StateVector(dict_values(['abf008'"," 'SWA944  '"," 'United States'","1745866506","1745866506","-79.7974","39.7598","11277.6"," False","224.65","51.98","0"," None","11551.92"," '0706'"," False","0"," 0]))",""
"                  StateVector(dict_values(['7101e3'"," 'SVA7060 '"," 'Saudi Arabia'","1745866507","1745866507","20.7763","39.6599","10972.8"," False","226.08","317.31","-0.33"," None","11079.48"," '7735'"," False","0"," 0]))",""
"                  StateVector(dict_values(['4952a1'"," 'TAP223  '"," 'Portugal'","1745866507","1745866507","-80.4686","25.8791","853.44"," False","92.09","104.89","0.33"," None","929.64"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['e4944e'"," 'TAM8020 '"," 'Brazil'","1745866506","1745866506","-46.57","-23.1258","3230.88"," False","153.12","166.99","-4.55"," None","3352.8"," '0063'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ada629'"," 'N979MB  '"," 'United States'","1745866507","1745866507","-103.2917","31.7243","4632.96"," False","124.6","32.18","8.45"," None","4823.46"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['adffae'"," 'TAURS33 '"," 'United States'","1745866506","1745866507","-100.6199","29.8136","3154.68"," False","299.02","8.41","-6.83"," None","3345.18"," None"," False","0"," 13]))",""
"                  StateVector(dict_values(['a950eb'"," 'N7LW    '"," 'United States'","1745866505","1745866506","-91.327","31.9303","8763"," False","205.22","356.12","7.15"," None","9220.2"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3559e'"," 'N3139W  '"," 'United States'","1745866361","1745866361","-93.856","31.572","2560.32"," False","79.41","294.9","-0.33"," None","2659.38"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['aae34c'"," 'N800QS  '"," 'United States'","1745866505","1745866505","-79.4066","26.3104","4503.42"," False","206.91","84.01","0"," None","4701.54"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['801698'"," 'AXB581  '"," 'India'","1745866502","1745866506","76.4516","9.8752","7399.02"," False","212.09","357.91","4.23"," None","7772.4"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a8e37c'"," 'DAL2799 '"," 'United States'","1745866507","1745866507","-79.3846","35.9957","10607.04"," False","239.73","55.49","-5.85"," None","10927.08"," '5467'"," True","0"," 0]))",""
"                  StateVector(dict_values(['aa0934'"," 'N746DW  '"," 'United States'","1745866507","1745866507","-84.6263","38.9086","1432.56"," False","38.92","172.41","1.95"," None","1501.14"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['3c6670'"," 'DLH9HX  '"," 'Germany'","1745866507","1745866507","11.2908","50.6597","10949.94"," False","220.27","353.02","2.93"," None","11109.96"," '7423'"," False","0"," 0]))",""
"                  StateVector(dict_values(['3c6676'"," 'DLH4LN  '"," 'Germany'","1745866507","1745866507","10.2726","53.3795","2583.18"," False","175.05","11.87","-6.83"," None","2781.3"," '5001'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a58e1e'"," 'SWA518  '"," 'United States'","1745866506","1745866507","-84.0137","30.8474","9669.78"," False","249.57","135.84","-4.88"," None","10142.22"," '0057'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a2d2f2'"," 'AAY1400 '"," 'United States'","1745866506","1745866506","-100.6398","35.9286","10972.8"," False","199.16","268.52","0.33"," None","11292.84"," '7143'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac70a3'"," 'N900R   '"," 'United States'","1745866506","1745866507","-79.7176","33.8576","7315.2"," False","246.36","86.53","0"," None","7635.24"," '5733'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a4623a'"," 'N3816Q  '"," 'United States'","1745866505","1745866506","-79.4223","35.5806","960.12"," False","50.43","91.17","-3.58"," None","1051.56"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['acd3c7'"," 'N9255C  '"," 'United States'","1745866488","1745866488","-81.6807","28.6037","967.74"," False","34.87","21.64","-4.23"," None","1043.94"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a34e9d'"," 'DAL2756 '"," 'United States'","1745866507","1745866507","-89.2221","43.4657","10668"," False","251.46","116.62","0"," None","10949.94"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac1c76'"," 'TWY188  '"," 'United States'","1745866506","1745866507","-116.7488","34.9176","13388.34"," False","260.49","72.53","6.5"," None","13510.26"," '7310'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a963f7'"," 'FFT2081 '"," 'United States'","1745866501","1745866506","-84.4421","33.6438"," None"," True","0","267.19"," None"," None"," None"," '7732'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac234f'"," 'UAL2144 '"," 'United States'","1745866507","1745866507","-84.7409","42.293","10675.62"," False","242.96","91.94","0"," None","10980.42"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac101f'"," 'SWA1492 '"," 'United States'","1745866492","1745866492","-121.6218","33.8799","10363.2"," False","239.97","243.93","0"," None","10553.7"," '2043'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a35592'"," 'JBU1853 '"," 'United States'","1745866506","1745866507","-73.5478","40.0665","5173.98"," False","198.52","209.16","8.45"," None","5311.14"," '1107'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a5a8c3'"," ''"," 'United States'","1745866470","1745866503","-83.6752","34.048","1280.16"," False","56.63","335.3","2.6"," None","1379.22"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a2d2da'"," 'N281MW  '"," 'United States'","1745866507","1745866507","-122.4796","48.3673","9067.8"," False","204.63","331.63","9.75"," None","9227.82"," '6623'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3a538'"," 'FFT1720 '"," 'United States'","1745866447","1745866448","-112.0073","33.4337"," None"," True","5.92","0"," None"," None"," None"," '1303'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ad90a3'"," 'AAL2791 '"," 'United States'","1745866507","1745866507","-90.6997","30.1264","10058.4"," False","253.46","124.92","0"," None","10553.7"," '2022'"," False","0"," 4]))",""
"                  StateVector(dict_values(['471eff'"," 'WZZ3ZP  '"," 'Hungary'","1745866250","1745866507","19.8096","54.8719","9121.14"," False","4.12","270","0.33"," None","10012.68"," '4350'"," False","0"," 0]))",""
"                  StateVector(dict_values(['c047a3'"," 'CGBDI   '"," 'Canada'","1745866507","1745866507","-89.7272","48.8933","11887.2"," False","246.63","108.74","-0.33"," None","12001.5"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['471efd'"," 'WZZ5UH  '"," 'Hungary'","1745866507","1745866507","8.6263","51.444","11277.6"," False","220.21","73.3","0"," None","11460.48"," '1000'"," False","0"," 0]))",""
"                  StateVector(dict_values(['801663'"," 'IGO6972 '"," 'India'","1745866294","1745866294","77.0698","28.571","396.24"," False","70.51","91.67","-2.28"," None","685.8"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['e80277'"," 'LPE2440 '"," 'Chile'","1745866506","1745866506","-76.5156","-8.6926","10675.62"," False","233.03","351.49","0"," None","11399.52"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['e80276'"," 'LPE2236 '"," 'Chile'","1745866403","1745866418","-79.7027","-7.6788","10972.8"," False","221.79","333.26","0"," None","11711.94"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['801667'"," 'AIC389  '"," 'India'","1745866506","1745866506","77.0436","28.5519","449.58"," False","65.63","103.6","-3.25"," None","342.9"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['801665'"," 'AIC162  '"," 'India'","1745866507","1745866507","76.4887","28.2562","4000.5"," False","138.21","60.57","-5.53"," None","4137.66"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['adfff1'"," 'TAURS22 '"," 'United States'","1745866502","1745866503","-101.2076","30.0214","5867.4"," False","120.79","239.83","60.47"," None","6080.76"," None"," False","0"," 13]))",""
"                  StateVector(dict_values(['ae631e'"," 'BLZR264 '"," 'United States'","1745866503","1745866503","-97.8123","27.5049"," None"," True","4.37","357.19"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a59529'"," 'N459SP  '"," 'United States'","1745866507","1745866507","-96.8557","33.0127","457.2"," False","38.56","166.89","-2.28"," None","434.34"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a34268'"," 'SKW3618 '"," 'United States'","1745866507","1745866507","-85.1251","42.2453","10668"," False","234.96","107.32","-0.33"," None","10957.56"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['44029f'"," 'AUA4BF  '"," 'Austria'","1745866507","1745866507","7.0563","49.7653","10668"," False","222.76","74.87","0"," None","10866.12"," '1000'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ad9cd9'"," 'N9764F  '"," 'United States'","1745866504","1745866504","-80.2499","25.9983","-30.48"," False","29.86","91.97","-0.65"," None","22.86"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['e8026e'"," 'LPE2299 '"," 'Chile'","1745866504","1745866504","-78.1486","-10.4325","10439.4"," False","211.98","0.97","6.5"," None","11155.68"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['adecb6'"," 'DAL1226 '"," 'United States'","1745866507","1745866507","-84.6504","33.6307","967.74"," False","89.04","88.34","0.33"," None","1059.18"," '7233'"," False","0"," 1]))",""
"                  StateVector(dict_values(['407a3f'"," 'EFW1YZ  '"," 'United Kingdom'","1745866507","1745866507","-1.4451","48.4998","9144"," False","231.06","350.52","0"," None","9418.32"," '2315'"," False","0"," 0]))",""
"                  StateVector(dict_values(['80165d'"," 'AXB697  '"," 'India'","1745866507","1745866507","48.0459","29.1235","662.94"," False","75.49","335.01","-3.9"," None","640.08"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['408134'"," 'BAW39P  '"," 'United Kingdom'","1745866507","1745866507","7.2019","43.6474"," None"," True","4.12","163.12"," None"," None"," None"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a9b3e6'"," 'N724RG  '"," 'United States'","1745866491","1745866503","-121.542","37.1734","807.72"," False","43.68","195.02","-2.6"," None","830.58"," '1200'"," False","0"," 0]))",""
"                  StateVector(dict_values(['ae6313'"," 'BLZR245 '"," 'United States'","1745866222","1745866222","-98.049","27.9305","0"," False","82.32","269.28","-1.63"," None","236.22"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3689e'"," 'DAL716  '"," 'United States'","1745866507","1745866507","-75.087","40.9172","6842.76"," False","195.54","274.38","6.83"," None","7018.02"," '3007'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a3556f'"," 'JBU2066 '"," 'United States'","1745866507","1745866507","-77.1534","37.6458","11277.6"," False","217.36","19.21","0"," None","11567.16"," '5672'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a46e6a'"," 'FFT1100 '"," 'United States'","1745866507","1745866507","-110.9443","32.9789","8694.42"," False","249.47","105.18","6.18"," None","8846.82"," '7227'"," False","0"," 0]))",""
"                  StateVector(dict_values(['801678'"," 'IGO6469 '"," 'India'","1745866496","1745866501","88.4409","22.6452","30.48"," True","1.8","275.62"," None"," None"," None"," '0236'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a4c527'"," 'RPA4475 '"," 'United States'","1745866506","1745866507","-81.758","39.7335","4808.22"," False","167.39","249.11","-2.6"," None","4991.1"," '2720'"," False","0"," 0]))",""
"                  StateVector(dict_values(['801670'"," 'AXB2744 '"," 'India'","1745866505","1745866505","77.4384","13.3518","2583.18"," False","109.75","242.95","-1.95"," None","2628.9"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['505f15'"," 'BLX802P '"," 'Slovakia'","1745866507","1745866507","16.8371","50.5023","10058.4"," False","222.53","164.58","-5.2"," None","10210.8"," '4522'"," False","0"," 0]))",""
"                  StateVector(dict_values(['a9acf4'"," 'N722WF  '"," 'United States'","1745866501","1745866501","-116.5187","34.1605","5151.12"," False","116.38","126.01","7.8"," None","5219.7"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['ac21e4'"," 'DAL2024 '"," 'United States'","1745866506","1745866507","-103.8504","38.2136","10058.4"," False","263.06","100.36","0.65"," None","10203.18"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['aa8075'"," 'ENY4282 '"," 'United States'","1745866507","1745866507","-88.0028","41.545","4236.72"," False","182.54","188.43","12.68"," None","4396.74"," None"," False","0"," 0]))",""
"                  StateVector(dict_values(['adda1e'"," 'AAL2046 '"," 'United States'","1745866505","1745866505","-121.9308","37.3698"," None"," True","0","50.62"," None"," None"," None"," None"," False","0"," 1]))",""
"                  StateVector(dict_values(['3455da'"," ''"," 'Spain'","1745866475","1745866475","5.291","37.4521","4533.9"," False","172.49","177.61","-7.48"," None","4693.92"," None"," False","0"," 1]))",""
"                  StateVector(dict_values(['a94b50'"," 'UAL791  '"," 'United States'","1745866507","1745866507","-108.4241","33.4806","10447.02"," False","194.37","210.37","-5.2"," None","10668"," '3543'"," False","0"," 0]))",""
